match_id,batting_team,bowling_team,target,batting_historical_win_ratio,bowling_historical_win_ratio,head_to_head_ratio,batting_recent_form,bowling_recent_form,elo_difference,batting_player_strength,bowling_player_strength
792295,Sri Lanka,India,405,0.5394736842105263,0.5588235294117647,0.2857142857142857,0.4,1.0,-52.520878677303244,0.4185791653002976,0.4738988902971505
754723,South Africa,Australia,301,0.66,0.6748466257668712,0.625,1.0,0.6,32.297271552965185,0.5004741541110584,0.5862695372320024
792297,India,Sri Lanka,287,0.5620437956204379,0.5394736842105263,0.6296296296296297,1.0,0.4,79.72004023731688,0.4226338466680376,0.3923393652684834
754725,South Africa,Australia,155,0.66,0.676829268292683,0.625,1.0,0.8,-2.6688781310047034,0.5071551400225566,0.5498496765061609
754727,South Africa,Australia,330,0.66,0.6727272727272727,0.625,1.0,0.6,29.576929794137186,0.5056517466364737,0.4826781447596665
754729,Australia,South Africa,268,0.6746987951807228,0.66,0.5454545454545454,0.8,1.0,5.14064453744345,0.5439275547466068,0.5210790192934075
760787,Zimbabwe,Bangladesh,282,0.16883116883116883,0.2125,0.23809523809523808,0.0,0.0,-60.26065793572411,0.3542392707296872,0.4308946511016563
754731,Australia,South Africa,275,0.6746987951807228,0.6534653465346535,0.5454545454545454,0.8,0.8,36.667208226041794,0.5286396245133441,0.4512978480277138
760789,Zimbabwe,Bangladesh,252,0.16883116883116883,0.2222222222222222,0.23809523809523808,0.0,0.2,-86.76543999256114,0.3513875916717816,0.49041706469814894
750663,England,Sri Lanka,318,0.4444444444444444,0.5359477124183006,0.5,0.4,0.2,-11.800315841264819,0.5589226141457824,0.4648908977196908
760791,Zimbabwe,Bangladesh,298,0.16883116883116883,0.23170731707317074,0.23809523809523808,0.0,0.4,-110.93613464871146,0.3991188230277919,0.45093461640413823
760793,Zimbabwe,Bangladesh,257,0.16883116883116883,0.24096385542168675,0.23809523809523808,0.0,0.6,-133.05217574139965,0.35642006099960644,0.5068673323158551
750665,Sri Lanka,England,186,0.538961038961039,0.4444444444444444,0.7333333333333333,0.4,0.4,42.71388430838215,0.4678713955775594,0.5610548105408715
760795,Bangladesh,Zimbabwe,129,0.25,0.16883116883116883,0.625,0.8,0.0,153.3635064511452,0.4706569594127412,0.37943330423728644
750667,England,Sri Lanka,236,0.4406779661016949,0.538961038961039,0.4666666666666667,0.2,0.4,-70.79949150499988,0.5625663150834701,0.45349619637716526
750669,Sri Lanka,England,266,0.535483870967742,0.4406779661016949,0.6875,0.2,0.2,32.36740309890365,0.4662960062544682,0.512659339645715
742619,Pakistan,New Zealand,247,0.5210084033613446,0.45161290322580644,0.4444444444444444,0.2,0.8,-13.413626028313274,0.4454821496552466,0.42525545048820906
750671,England,Sri Lanka,240,0.4369747899159664,0.535483870967742,0.4375,0.2,0.2,-61.3948496784833,0.5683827950089742,0.4756787851785781
742621,New Zealand,Pakistan,253,0.44680851063829785,0.5210084033613446,0.5555555555555556,0.6,0.2,-19.82120112609823,0.43517639967885763,0.4952051190626617
750673,England,Sri Lanka,293,0.4369747899159664,0.532051282051282,0.4375,0.2,0.2,-23.79830655423939,0.5758333628489176,0.48037899354940083
742623,New Zealand,Pakistan,365,0.44680851063829785,0.5166666666666667,0.5555555555555556,0.6,0.0,14.002420943283823,0.5157691608601922,0.4890569889786531
750675,England,Sri Lanka,303,0.4369747899159664,0.535031847133758,0.4375,0.2,0.4,-53.60982312161241,0.5501235846801105,0.4918407332792264
742625,Pakistan,New Zealand,300,0.5206611570247934,0.44680851063829785,0.45454545454545453,0.2,0.6,19.286551882404865,0.5476623106395155,0.4711264683442377
742627,Pakistan,New Zealand,276,0.5206611570247934,0.45263157894736844,0.45454545454545453,0.2,0.6,-14.487982830084775,0.5353394702242491,0.46742047877341025
749781,New Zealand,Sri Lanka,219,0.4583333333333333,0.5379746835443038,0.2727272727272727,0.6,0.6,-69.67228952861228,0.48487953320057303,0.44310041256454
810829,Ireland,Scotland,217,0.2777777777777778,0.2,0.0,0.2,0.2,24.56808597522013,0.5011373098610894,0.5421942640692641
749783,Sri Lanka,New Zealand,249,0.5345911949685535,0.4583333333333333,0.5,0.4,0.6,31.339890408795554,0.4434486285913488,0.4493045994171716
754751,Australia,England,235,0.6746987951807228,0.4369747899159664,0.5833333333333334,0.8,0.2,175.69555786818728,0.547695587248522,0.5397421308386863
722339,West Indies,South Africa,226,0.38202247191011235,0.6470588235294118,0.1,0.8,0.6,-138.5248683711245,0.373145750826094,0.4969996089065881
754749,Australia,India,268,0.6746987951807228,0.5620437956204379,0.6538461538461539,0.8,1.0,33.47083514145788,0.5958020595754772,0.5151375324468327
722341,West Indies,South Africa,440,0.38202247191011235,0.6504854368932039,0.1,0.8,0.6,-158.40193225395274,0.3436236483373044,0.4927157146470857
754753,England,India,154,0.43333333333333335,0.5579710144927537,0.2631578947368421,0.2,0.8,-144.83073077200197,0.5156809787013381,0.5025138000239604
749787,New Zealand,Sri Lanka,277,0.4536082474226804,0.5345911949685535,0.25,0.4,0.4,-60.461183288273105,0.5041760041929678,0.44804116480065553
722343,South Africa,West Indies,123,0.6538461538461539,0.38202247191011235,0.7272727272727273,0.6,0.8,176.74590173582442,0.516288956330213,0.41062825290703164
754755,Australia,England,304,0.6746987951807228,0.43333333333333335,0.5833333333333334,0.8,0.2,184.91982921927843,0.4592363841772131,0.5148135427577899
749789,Sri Lanka,New Zealand,361,0.53125,0.4536082474226804,0.46153846153846156,0.4,0.4,22.948042702635348,0.4393683541647744,0.5238926208126231
749791,Sri Lanka,New Zealand,316,0.53125,0.45918367346938777,0.46153846153846156,0.4,0.6,-11.162481925342718,0.4294151245056156,0.5303628523329446
722345,West Indies,South Africa,263,0.37777777777777777,0.6538461538461539,0.09090909090909091,0.6,0.6,-193.73969848801448,0.4023970446698068,0.4673103490707072
722347,West Indies,South Africa,362,0.37777777777777777,0.6476190476190476,0.09090909090909091,0.6,0.4,-145.5408138057012,0.4078508211671285,0.5074087595997098
749793,New Zealand,Sri Lanka,288,0.46464646464646464,0.53125,0.35714285714285715,0.8,0.4,42.13473294329083,0.5216548937342325,0.47050841776328917
754759,England,India,201,0.4297520661157025,0.5539568345323741,0.2631578947368421,0.2,0.6,-108.42032090432372,0.5115805817364438,0.5411117275199511
749795,New Zealand,Pakistan,211,0.46464646464646464,0.5206611570247934,0.6363636363636364,0.8,0.2,83.12695519399404,0.5063011994972204,0.5255992844748427
754761,England,Australia,279,0.4297520661157025,0.6746987951807228,0.2222222222222222,0.2,0.8,-180.49590924360018,0.5198459319960689,0.5489714744844222
749797,Pakistan,New Zealand,370,0.5163934426229508,0.46464646464646464,0.4166666666666667,0.2,0.8,-107.61350388513574,0.5205219328886473,0.48771600793206044
656401,England,Australia,343,0.4297520661157025,0.6766467065868264,0.2222222222222222,0.2,0.8,-197.22163857196165,0.5084803720220846,0.5829670084675552
656399,Sri Lanka,New Zealand,332,0.5341614906832298,0.47,0.5,0.6,0.8,-29.713010088309602,0.41867835423366995,0.5267699951284404
656405,Pakistan,India,301,0.5163934426229508,0.55,0.3684210526315789,0.2,0.4,-150.70641870835834,0.47626752712140397,0.5337749679777759
656403,Zimbabwe,South Africa,340,0.16666666666666666,0.6509433962264151,0.0,0.0,0.6,-424.7821100222088,0.46724683211626744,0.5403255952835496
656407,Ireland,West Indies,305,0.2777777777777778,0.37777777777777777,0.0,0.2,0.6,-82.18386145839622,0.49929620698671506,0.44320241497520607
656409,New Zealand,Scotland,143,0.4752475247524752,0.18181818181818182,0.5,0.8,0.2,264.88305400992385,0.5315755438364405,0.5191701511871967
656413,Zimbabwe,United Arab Emirates,286,0.16666666666666666,0.5,0.5,0.0,0.5,-199.06349111257123,0.45126715042168825,0.4510416666666667
656415,New Zealand,England,124,0.4752475247524752,0.4297520661157025,0.5555555555555556,0.8,0.2,82.54719993609183,0.526930858026374,0.5157414417550048
656417,Pakistan,West Indies,311,0.5163934426229508,0.37362637362637363,0.5,0.2,0.6,-6.000921616924643,0.5488341001009187,0.44863000219464916
656423,South Africa,India,308,0.6542056074766355,0.5531914893617021,0.6923076923076923,0.8,0.4,23.502951569366132,0.524809603139574,0.5338573868511926
656425,Scotland,England,304,0.16666666666666666,0.4262295081967213,0.5,0.2,0.0,-181.50781239811454,0.46811767888973776,0.5043720845661845
656427,Zimbabwe,West Indies,363,0.16666666666666666,0.3804347826086957,0.23076923076923078,0.0,0.6,-234.19423898874948,0.43448453915575225,0.4296976688451564
656429,Ireland,United Arab Emirates,279,0.2777777777777778,0.0,0.5,0.2,0.0,25.215274868839515,0.5256719395899301,0.5547916666666667
656433,Bangladesh,Sri Lanka,333,0.25,0.5341614906832298,0.0,0.8,0.6,-157.2312040130107,0.4761820547878086,0.45624003906844646
656435,West Indies,South Africa,409,0.3870967741935484,0.6542056074766355,0.09090909090909091,0.6,0.8,-147.73553933454605,0.41786227671837917,0.5433202571102185
656439,India,United Arab Emirates,103,0.5563380281690141,0.0,0.5,0.4,0.0,263.5239455827493,0.5412487685721625,0.5268939393939395
656437,New Zealand,Australia,152,0.4752475247524752,0.6785714285714286,0.07692307692307693,0.8,0.8,-117.9697364218789,0.5190102836688995,0.587070917925876
656441,Sri Lanka,England,310,0.5370370370370371,0.43089430894308944,0.6842105263157895,0.6,0.2,31.001694720229807,0.45516048205732995,0.5095446137687952
656443,Zimbabwe,Pakistan,236,0.16666666666666666,0.5163934426229508,0.0,0.0,0.2,-203.3436059678836,0.4750993515641394,0.4796753080473854
656445,Ireland,South Africa,412,0.2777777777777778,0.6574074074074074,0.0,0.2,0.8,-207.54749758941807,0.5061992296918768,0.5480078578011882
656447,United Arab Emirates,Pakistan,340,0.0,0.5203252032520326,0.5,0.0,0.4,-74.41735985005562,0.45920454545454553,0.47966100112110366
656451,Bangladesh,Scotland,319,0.25,0.16666666666666666,0.5,0.8,0.2,53.49988005758951,0.5044322134171781,0.4798482641096277
656453,India,West Indies,183,0.5563380281690141,0.3870967741935484,0.5,0.4,0.6,173.73001149240667,0.5351472176832183,0.4161342479011652
656455,South Africa,Pakistan,232,0.6605504587155964,0.5241935483870968,0.7222222222222222,0.8,0.6,188.59692701158838,0.5858607083706678,0.44653013887458115
656457,Zimbabwe,Ireland,332,0.16666666666666666,0.2777777777777778,1.0,0.0,0.2,-197.29553625307062,0.4560962708935457,0.5096751429375728
656461,Sri Lanka,Australia,377,0.5370370370370371,0.6745562130177515,0.47368421052631576,0.6,0.6,-149.91610899193915,0.5367464367764498,0.5588344121211642
656463,England,Bangladesh,276,0.4274193548387097,0.25,0.6666666666666666,0.2,0.8,116.53017040756231,0.5176241047432473,0.41845097924378705
656465,India,Ireland,260,0.5563380281690141,0.3157894736842105,0.5,0.4,0.4,222.6475739168941,0.5320232217635941,0.5897898971930073
656467,Scotland,Sri Lanka,364,0.15384615384615385,0.5370370370370371,0.5,0.0,0.6,-247.80009255599657,0.539433621933622,0.4625818287323017
656469,United Arab Emirates,South Africa,342,0.0,0.6605504587155964,0.5,0.0,0.8,-264.34114090259845,0.4649940476190476,0.544521799200906
656471,New Zealand,Bangladesh,289,0.4752475247524752,0.25882352941176473,0.6,0.8,1.0,229.92283935128535,0.5143238317944211,0.46582938861359724
656477,Australia,Scotland,131,0.6764705882352942,0.15384615384615385,1.0,0.8,0.0,422.90287753588655,0.5652915533557177,0.520063307904217
656475,India,Zimbabwe,288,0.5563380281690141,0.16666666666666666,0.6666666666666666,0.4,0.0,442.4544647270759,0.5337146637231551,0.4562691702521569
656481,Pakistan,Ireland,238,0.528,0.3,0.0,0.8,0.2,56.920099903954906,0.45788029356688636,0.5789038136303213
656479,West Indies,United Arab Emirates,176,0.3829787234042553,0.0,0.5,0.4,0.0,111.06173345392449,0.4157683160421223,0.44239718614718615
656483,South Africa,Sri Lanka,134,0.6636363636363637,0.5398773006134969,0.6,1.0,0.6,59.26888835591012,0.5816379892905783,0.504482205571886
656485,Bangladesh,India,303,0.2558139534883721,0.5563380281690141,0.0,0.8,0.4,-253.67729312746837,0.5021156398441885,0.5317850041355596
656487,Australia,Pakistan,214,0.6764705882352942,0.528,0.6428571428571429,0.8,0.8,239.10481532589097,0.5534095099788511,0.45372832217642384
656489,West Indies,New Zealand,394,0.3829787234042553,0.4752475247524752,0.5714285714285714,0.4,0.8,-178.8655464002436,0.4635510649774087,0.515925875062882
656491,New Zealand,South Africa,298,0.4803921568627451,0.6636363636363637,0.23076923076923078,1.0,1.0,20.29335093827467,0.52108386699501,0.5793380126023758
656493,India,Australia,329,0.5594405594405595,0.6764705882352942,0.4,0.6,0.8,-70.97125557552545,0.5319401647268751,0.551872672522796
656495,Australia,New Zealand,184,0.6783625730994152,0.4803921568627451,0.5789473684210527,0.8,1.0,76.58946161461131,0.5560657973270697,0.5225485676870734
858485,Pakistan,Bangladesh,330,0.5238095238095238,0.2558139534883721,1.0,0.6,0.8,84.70122350671,0.4179951484596188,0.43156410070028717
858487,Bangladesh,Pakistan,240,0.26436781609195403,0.5238095238095238,0.14285714285714285,0.8,0.6,-45.050916697412504,0.4451966152145581,0.5028419803961829
858489,Bangladesh,Pakistan,251,0.26436781609195403,0.5196850393700787,0.14285714285714285,0.8,0.6,-8.924673607011755,0.43752771188132844,0.5613655735907899
868727,Zimbabwe,Pakistan,376,0.16455696202531644,0.515625,0.0,0.0,0.4,-217.79797731320127,0.3867609098679253,0.4956423457948467
868729,Pakistan,Zimbabwe,269,0.5193798449612403,0.16455696202531644,0.9166666666666666,0.4,0.0,232.0093291448968,0.49439856045141706,0.3965476705904688
743943,New Zealand,England,409,0.47572815533980584,0.4274193548387097,0.5555555555555556,0.8,0.2,173.42622167684226,0.502402573755983,0.41270305274260444
743945,England,New Zealand,379,0.432,0.47572815533980584,0.3333333333333333,0.4,0.8,-126.65960064279557,0.3735756127914429,0.4917997050142854
743947,New Zealand,England,303,0.4807692307692308,0.432,0.6,0.8,0.4,147.4845467682751,0.5102053689138409,0.49735219110822976
743949,England,New Zealand,350,0.42857142857142855,0.4807692307692308,0.3125,0.4,0.8,-166.66182155207366,0.4436180518801992,0.47606825534269204
870731,India,Bangladesh,308,0.5594405594405595,0.26436781609195403,0.75,0.6,0.8,198.660876260009,0.5344227239582688,0.494272644439258
743951,England,New Zealand,192,0.42857142857142855,0.47619047619047616,0.3125,0.4,0.6,-120.38993884740171,0.4215276682381946,0.53844024881328
870733,Bangladesh,India,200,0.2727272727272727,0.5594405594405595,0.1111111111111111,0.8,0.6,-150.12730537026164,0.4317064053540206,0.5397739021022514
870735,Bangladesh,India,318,0.2727272727272727,0.5555555555555556,0.1111111111111111,0.8,0.6,-105.10088143154871,0.46348859900426975,0.5164309926162498
817207,South Africa,Bangladesh,161,0.6576576576576577,0.2727272727272727,1.0,0.8,0.8,132.691369541031,0.5616058545929395,0.5272654735620728
885959,Zimbabwe,India,256,0.1625,0.5586206896551724,0.0,0.0,0.8,-418.6477757925627,0.389157788896091,0.4092091622871698
860269,Pakistan,Sri Lanka,256,0.5193798449612403,0.5365853658536586,0.5,0.4,0.6,-107.50087695820889,0.5065036632882766,0.45410895254176226
817209,Bangladesh,South Africa,163,0.2696629213483146,0.6576576576576577,0.16666666666666666,0.6,0.8,-153.03150880907128,0.508482298039355,0.5073705346059065
885965,Zimbabwe,India,272,0.1625,0.5616438356164384,0.0,0.0,0.8,-423.92256540050676,0.40002376898767944,0.4029903294454723
885967,Zimbabwe,India,277,0.1625,0.564625850340136,0.0,0.0,0.8,-429.05224224133053,0.38933681707165535,0.37529086126176237
817211,Bangladesh,South Africa,170,0.2696629213483146,0.6517857142857143,0.16666666666666666,0.6,0.6,-107.78268524726514,0.5095261350105804,0.5134087112193224
860271,Sri Lanka,Pakistan,288,0.5333333333333333,0.5193798449612403,0.4583333333333333,0.6,0.4,65.90399896265649,0.4888281454327588,0.5050757754522833
860273,Sri Lanka,Pakistan,317,0.5333333333333333,0.5153846153846153,0.4583333333333333,0.6,0.2,91.90578522049327,0.5264657705173243,0.5120718539957849
860275,Pakistan,Sri Lanka,257,0.5190839694656488,0.5333333333333333,0.5,0.4,0.6,-51.633015174451884,0.4675907142650878,0.44223099011443434
860277,Pakistan,Sri Lanka,369,0.5190839694656488,0.5301204819277109,0.5,0.4,0.4,-14.912141882780816,0.4554293615272882,0.4162275821487887
894287,Zimbabwe,New Zealand,304,0.1625,0.4716981132075472,0.0,0.0,0.4,-421.37867145685345,0.42457274879782964,0.5152962926543455
894289,New Zealand,Zimbabwe,236,0.4672897196261682,0.1625,0.6666666666666666,0.2,0.0,362.5778718110589,0.509969261327406,0.42959341385136074
894291,Zimbabwe,New Zealand,274,0.16049382716049382,0.4672897196261682,0.0,0.0,0.2,-369.64030314819115,0.4334091425427486,0.4769337427518391
848843,New Zealand,South Africa,305,0.4722222222222222,0.6460176991150443,0.23076923076923078,0.4,0.4,0.8477575434455957,0.44780326157907246,0.5030001122152395
848845,New Zealand,South Africa,205,0.4722222222222222,0.6491228070175439,0.23076923076923078,0.4,0.4,-31.230323656874816,0.4641559596080624,0.492548335531423
848847,New Zealand,South Africa,284,0.4722222222222222,0.6434782608695652,0.23076923076923078,0.4,0.2,3.638373376751815,0.45799259159566574,0.4821870286994355
743973,Ireland,Australia,181,0.2857142857142857,0.6783625730994152,0.0,0.2,0.8,-354.58493982295,0.5073361479271704,0.5392857118054486
743977,England,Australia,306,0.42857142857142855,0.6802325581395349,0.2222222222222222,0.4,0.8,-230.90142176250447,0.4807509523533512,0.6402648970808118
743979,England,Australia,310,0.42857142857142855,0.6820809248554913,0.2222222222222222,0.4,0.8,-244.2963524244301,0.5183570681884824,0.6149104768132702
743981,Australia,England,301,0.6839080459770115,0.42857142857142855,0.6428571428571429,1.0,0.4,256.8928971176829,0.5724077906472653,0.515922619047619
743983,England,Australia,300,0.4330708661417323,0.6839080459770115,0.25,0.6,1.0,-204.77191080428247,0.5117326073167273,0.5605647337034577
743985,Australia,England,139,0.68,0.4330708661417323,0.6206896551724138,0.8,0.6,155.82950362041674,0.5115499934314423,0.5385750263745683
919607,Zimbabwe,Pakistan,260,0.16049382716049382,0.5190839694656488,0.0,0.0,0.4,-261.55209792112714,0.40999763619101753,0.5009701120325816
919609,Pakistan,Zimbabwe,262,0.5227272727272727,0.16049382716049382,0.9230769230769231,0.6,0.0,273.17383062989506,0.46961567240438445,0.3997183028512955
919611,Pakistan,Zimbabwe,162,0.5227272727272727,0.17073170731707318,0.9230769230769231,0.6,0.2,220.172752716069,0.5051888665689682,0.4122106995354577
919613,Zimbabwe,Ireland,220,0.1686746987951807,0.2857142857142857,1.0,0.2,0.2,-176.49037304325407,0.4488101764601103,0.4946250101725133
903593,India,South Africa,304,0.5675675675675675,0.646551724137931,0.5555555555555556,0.8,0.4,21.20482772421724,0.5427024483676892,0.5362490049175143
919615,Zimbabwe,Ireland,269,0.1686746987951807,0.2727272727272727,1.0,0.2,0.2,-129.50253563235015,0.405685628987768,0.5165603042098194
919617,Ireland,Zimbabwe,188,0.2608695652173913,0.1686746987951807,0.3333333333333333,0.2,0.2,86.09823113843163,0.48030044702283076,0.40502392877803456
903595,South Africa,India,248,0.6495726495726496,0.5675675675675675,0.7142857142857143,0.6,0.8,12.745787701544714,0.5371624212892339,0.5102060213202225
903597,India,South Africa,271,0.5704697986577181,0.6495726495726496,0.6,1.0,0.6,20.427616381868347,0.5117046179796851,0.5424066212760001
903599,South Africa,India,300,0.652542372881356,0.5704697986577181,0.7333333333333333,0.8,1.0,13.45167161225595,0.4940313419146388,0.5116453276247214
903601,India,South Africa,439,0.5733333333333334,0.652542372881356,0.6363636363636364,1.0,0.8,19.78665443727573,0.5117443186269918,0.5389486610787985
915777,Sri Lanka,West Indies,163,0.5329341317365269,0.3829787234042553,0.6,0.4,0.4,58.57109307274595,0.3991545857185182,0.4116470932942174
915779,Sri Lanka,West Indies,225,0.5329341317365269,0.37894736842105264,0.6,0.4,0.4,85.22702581272961,0.37335831165229794,0.35218830012681307
915781,Sri Lanka,West Indies,162,0.5329341317365269,0.375,0.6,0.4,0.4,109.53107530559919,0.3677505594429387,0.3904807263766335
931390,Zimbabwe,Bangladesh,274,0.16666666666666666,0.2696629213483146,0.22727272727272727,0.2,0.6,-262.70026566663205,0.4302973223512553,0.40884933837375037
931392,Zimbabwe,Bangladesh,242,0.16666666666666666,0.2777777777777778,0.22727272727272727,0.2,0.6,-274.25926646876246,0.4253868357479361,0.40219592073162874
902641,Pakistan,England,217,0.5227272727272727,0.4296875,0.3,0.6,0.4,-101.56387266241109,0.4769290981222998,0.5545335047796918
931394,Zimbabwe,Bangladesh,277,0.16666666666666666,0.2857142857142857,0.22727272727272727,0.2,0.8,-285.2013917680499,0.4228843156150048,0.40485421841108726
902643,Pakistan,England,284,0.5227272727272727,0.4263565891472868,0.3,0.6,0.4,-60.46714579823265,0.5066468424990884,0.5426582513513584
911049,United Arab Emirates,Hong Kong,299,0.0,0.0,0.5,0.0,0.0,-57.18549220697332,0.7047619047619048,0.27361111111111114
902645,England,Pakistan,209,0.4307692307692308,0.5227272727272727,0.6666666666666666,0.4,0.6,86.95347234728524,0.5465476077832043,0.488498262669914
902647,Pakistan,England,356,0.518796992481203,0.4307692307692308,0.2727272727272727,0.6,0.4,-111.10788744476486,0.5175308451364707,0.5390685345120829
914207,New Zealand,Sri Lanka,189,0.4722222222222222,0.5329341317365269,0.4,0.4,0.4,17.99083563714271,0.42427064560461397,0.38713726946268434
914209,New Zealand,Sri Lanka,118,0.4722222222222222,0.5297619047619048,0.4,0.4,0.2,48.33529786876329,0.4246823476079212,0.4447711434821041
914211,Sri Lanka,New Zealand,277,0.5266272189349113,0.4722222222222222,0.4375,0.2,0.4,-75.91195275742757,0.41127825363051757,0.43423579825685044
914215,Sri Lanka,New Zealand,295,0.5266272189349113,0.46788990825688076,0.4375,0.2,0.2,-37.02937854240645,0.4444190622026539,0.4417686736162575
895807,Australia,India,310,0.68,0.5733333333333334,0.6666666666666666,0.8,1.0,129.8632454726378,0.6321928807743695,0.701424850778557
895809,Australia,India,309,0.68,0.5695364238410596,0.6666666666666666,0.8,0.8,150.42994871262476,0.4860832476371251,0.5508986628692067
895811,Australia,India,296,0.68,0.5657894736842105,0.6666666666666666,0.8,0.6,169.38027764008416,0.5503525190079277,0.5603921107200659
895813,India,Australia,349,0.5620915032679739,0.68,0.3333333333333333,0.4,0.8,-186.90852102367785,0.4937912799898984,0.542566005876121
895815,India,Australia,331,0.5620915032679739,0.6818181818181818,0.3333333333333333,0.4,0.8,-203.1822254554379,0.5257117129421723,0.563888941301214
914227,Pakistan,New Zealand,281,0.518796992481203,0.4727272727272727,0.4166666666666667,0.6,0.4,-153.429562118401,0.5246122796661074,0.4828907069945739
914265,New Zealand,Pakistan,263,0.4774774774774775,0.518796992481203,0.6923076923076923,0.6,0.6,172.15037542034224,0.5250581287351361,0.5185716004035539
914231,Australia,New Zealand,308,0.6779661016949152,0.4774774774774775,0.5789473684210527,0.6,0.6,132.54273150615813,0.5481874687647565,0.5159300899146131
800469,South Africa,England,290,0.6554621848739496,0.4351145038167939,0.2857142857142857,0.8,0.6,42.71554096341447,0.5736081553955333,0.49453205269811057
914233,Australia,New Zealand,282,0.6779661016949152,0.48214285714285715,0.5789473684210527,0.6,0.8,88.8947451181491,0.46904560169691056,0.5309669491830445
800471,England,South Africa,263,0.4393939393939394,0.6554621848739496,0.5,0.6,0.8,-6.800997859714016,0.504864515597773,0.5796499248744528
914235,Australia,New Zealand,247,0.6779661016949152,0.4778761061946903,0.5789473684210527,0.6,0.6,112.88134166200803,0.4589719862726471,0.4869186778798665
800473,South Africa,England,319,0.65,0.4393939393939394,0.26666666666666666,0.8,0.6,-25.825317197898812,0.5332559915928875,0.5050032336702527
800475,South Africa,England,263,0.65,0.43609022556390975,0.26666666666666666,0.8,0.6,8.548911385099245,0.5383035185536629,0.5218975485707443
800477,South Africa,England,237,0.65,0.43283582089552236,0.26666666666666666,0.8,0.6,39.761686415219856,0.5656130877510973,0.5227618093230283
932849,West Indies,South Africa,189,0.3711340206185567,0.65,0.09090909090909091,0.2,0.8,-208.77112708133313,0.39325790482312173,0.5254420123257995
932851,Australia,West Indies,117,0.6779661016949152,0.3711340206185567,0.8095238095238095,0.6,0.2,268.68523801065703,0.4640710618250285,0.39233420266187513
932853,Australia,South Africa,190,0.6779661016949152,0.6446280991735537,0.5454545454545454,0.6,0.6,114.73812709256708,0.465188088732334,0.5670824247137493
1007649,India,Zimbabwe,169,0.5620915032679739,0.16666666666666666,0.7777777777777778,0.4,0.2,351.4209369067771,0.4778264391199518,0.41860292653543346
932855,South Africa,Australia,289,0.6475409836065574,0.6779661016949152,0.5454545454545454,0.6,0.6,-72.53847924662978,0.5301238928086035,0.5153522307225742
1007651,India,Zimbabwe,127,0.5620915032679739,0.16470588235294117,0.7777777777777778,0.4,0.2,358.89710798738133,0.5549266279134433,0.4093654988154122
932857,West Indies,Australia,266,0.3673469387755102,0.6797752808988764,0.25,0.0,0.6,-271.52887481188395,0.3914592270883098,0.4926140417545537
1007653,India,Zimbabwe,124,0.5620915032679739,0.16279069767441862,0.7777777777777778,0.4,0.2,366.0937697144466,0.4832687650564219,0.34567805536584006
932859,West Indies,South Africa,344,0.3673469387755102,0.6475409836065574,0.09090909090909091,0.0,0.6,-147.118744537961,0.3928522179959034,0.5341874543794607
913621,Ireland,Sri Lanka,378,0.2608695652173913,0.5266272189349113,0.0,0.2,0.2,-162.79998071158775,0.42413994201106,0.4124815619871847
932863,Australia,West Indies,283,0.6759776536312849,0.3673469387755102,0.7727272727272727,0.4,0.0,228.2171004757513,0.5183457477644142,0.4236398329121468
913625,England,Sri Lanka,255,0.42962962962962964,0.5294117647058824,0.4117647058823529,0.4,0.4,23.704597437101256,0.5592468893488718,0.3990109423966689
932865,South Africa,West Indies,286,0.6504065040650406,0.36363636363636365,0.6875,0.6,0.0,173.10397639813186,0.5451340592015927,0.3840920515891128
932867,West Indies,Australia,271,0.37,0.6759776536312849,0.2222222222222222,0.2,0.4,-218.40480152268606,0.3922914727063628,0.48651016882820564
913629,England,Sri Lanka,308,0.42962962962962964,0.5263157894736842,0.4117647058823529,0.4,0.4,53.5247047227399,0.5646864509687262,0.37024887404838863
913631,Sri Lanka,England,325,0.5232558139534884,0.42962962962962964,0.6190476190476191,0.2,0.4,-80.63353087777864,0.4776327883731927,0.4975299987179925
997993,United Arab Emirates,Scotland,328,0.0,0.14285714285714285,0.5,0.0,0.0,21.78766210499407,0.37607473544973546,0.4711645222061889
997995,Scotland,United Arab Emirates,229,0.2,0.0,1.0,0.2,0.0,12.216429368737408,0.4707181911226028,0.5348926767676768
913649,Ireland,Pakistan,338,0.2608695652173913,0.5149253731343284,0.0,0.2,0.4,-65.98593391288432,0.5033389615868775,0.5551616335304416
995457,Australia,Sri Lanka,228,0.6777777777777778,0.5232558139534884,0.6818181818181818,0.6,0.2,201.78773933477464,0.42321156832126505,0.5575577502193518
995459,Australia,Sri Lanka,289,0.6777777777777778,0.5202312138728323,0.6818181818181818,0.6,0.2,217.04403729521914,0.4395326161392289,0.48622145351473056
913653,England,Pakistan,151,0.4338235294117647,0.5185185185185185,0.6923076923076923,0.4,0.6,166.35227282658798,0.5674995566115533,0.6093246649826939
913655,England,Pakistan,252,0.4338235294117647,0.5147058823529411,0.6923076923076923,0.4,0.4,184.10323858655283,0.5626723858453399,0.5262976402310154
995461,Australia,Sri Lanka,227,0.6777777777777778,0.5229885057471264,0.6818181818181818,0.6,0.4,167.3034289908312,0.46937866243654164,0.49744289539675146
913657,Pakistan,England,445,0.5109489051094891,0.4338235294117647,0.23076923076923078,0.2,0.4,-200.57369255946196,0.5218052463025786,0.5574359431451037
995463,Australia,Sri Lanka,213,0.6777777777777778,0.52,0.6818181818181818,0.6,0.2,184.98424566309563,0.46829207538138773,0.40997818388719126
